code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_score,total_clicks,date_registration,date_unregistration,Normalised_score,Engagement_score,Score_category
DDD,2013J,198953,F,Wales,Lower Than A Level,60-70%,35-55,2,180,N,Withdrawn,0,0,-143,-120,0,0,Zero
DDD,2013J,202489,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,45,513,-142,60,4.63967E-31,558,Medium
DDD,2013J,203066,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,7.6789E+13,1206,-149,?,7.91723E-19,7.6789E+13,High
DDD,2013J,204182,M,South West Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,7.26139E+13,964,-200,?,7.48677E-19,7.26139E+13,High
DDD,2013J,204505,M,North Western Region,HE Qualification,40-50%,0-35,0,60,N,Pass,7.17581E+13,8251,-89,?,7.39852E-19,7.17581E+13,High
DDD,2013J,205417,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0,286,-134,44,0,286,Zero
DDD,2013J,205442,M,Ireland,HE Qualification,?,35-55,0,60,N,Pass,9.38283E+13,978,-94,?,9.67405E-19,9.38283E+13,High
DDD,2013J,227020,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,9.17269E+13,404,-45,?,9.45738E-19,9.17269E+13,High
DDD,2013J,227167,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0,7,-107,-9,0,7,Zero
DDD,2013J,227491,F,West Midlands Region,A Level or Equivalent,Oct-20,35-55,1,150,N,Withdrawn,0,0,-109,-66,0,0,Zero
DDD,2013J,228695,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,756361,312,-134,96,7.79836E-27,756673,High
DDD,2013J,228888,F,South Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,9988953591,598,-89,?,1.0299E-22,9988954189,High
DDD,2013J,230510,M,South Region,Lower Than A Level,Oct-20,0-35,0,60,Y,Fail,3765,167,-54,?,3.88186E-29,3932,High
DDD,2013J,231572,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,6.75943E+13,552,-199,?,6.96923E-19,6.75943E+13,High
DDD,2013J,232078,M,Yorkshire Region,HE Qualification,Oct-20,35-55,0,60,N,Withdrawn,413026,443,-152,115,4.25845E-27,413469,High
DDD,2013J,234406,F,Scotland,HE Qualification,60-70%,0-35,0,75,N,Pass,8.47181E+13,1016,-38,?,8.73475E-19,8.47181E+13,High
DDD,2013J,234827,M,South Region,Lower Than A Level,90-100%,0-35,0,120,Y,Withdrawn,0,80,-65,41,0,80,Zero
DDD,2013J,235777,M,London Region,A Level or Equivalent,Oct-20,0-35,2,60,N,Withdrawn,4255,1055,-203,215,4.38706E-29,5310,High
DDD,2013J,236150,F,Wales,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,0,198,-163,12,0,198,Zero
DDD,2013J,236857,M,North Western Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,5.97967E+13,699,-40,?,6.16526E-19,5.97967E+13,High
DDD,2013J,236953,F,South East Region,A Level or Equivalent,80-90%,0-35,2,60,N,Pass,8.49392E+13,1517,-39,?,8.75754E-19,8.49392E+13,High
DDD,2013J,237418,F,London Region,A Level or Equivalent,20-30%,35-55,0,90,Y,Withdrawn,0,141,-53,10,0,141,Zero
DDD,2013J,237506,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,0,51,-73,?,0,51,Zero
DDD,2013J,237602,F,South East Region,Lower Than A Level,Oct-20,0-35,1,60,N,Pass,9.78991E+13,1212,-38,?,1.00938E-18,9.78991E+13,High
DDD,2013J,237808,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,4963,353,-40,?,5.11704E-29,5316,High
DDD,2013J,238800,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,66442736134,279,-58,?,6.85049E-22,66442736413,High
DDD,2013J,238983,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,90,Y,Pass,6.89088E+13,2978,-36,?,7.10475E-19,6.89088E+13,High
DDD,2013J,240641,F,North Region,A Level or Equivalent,?,0-35,0,60,N,Pass,7.16275E+13,950,-75,?,7.38506E-19,7.16275E+13,High
DDD,2013J,242472,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,80678160,1134,-95,?,8.31822E-25,80679294,High
DDD,2013J,243372,M,South West Region,A Level or Equivalent,70-80%,35-55,0,75,N,Pass,6.87072E+13,2069,-130,?,7.08396E-19,6.87072E+13,High
DDD,2013J,244738,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,8.48088E+13,1608,-93,?,8.7441E-19,8.48088E+13,High
DDD,2013J,245653,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,88,177,-45,?,9.07313E-31,265,High
DDD,2013J,245946,M,Wales,HE Qualification,40-50%,0-35,0,90,N,Pass,84,382,-22,?,8.66071E-31,466,High
DDD,2013J,248252,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,23,239,-54,132,2.37139E-31,262,Low
DDD,2013J,248695,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,7.86869E+13,968,-97,?,8.11292E-19,7.86869E+13,High
DDD,2013J,248961,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,8.06481E+13,815,-114,?,8.31512E-19,8.06481E+13,High
DDD,2013J,249704,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,180,N,Withdrawn,544819,327,-73,211,5.61729E-27,545146,High
DDD,2013J,250163,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,8.98788E+13,3076,-40,?,9.26684E-19,8.98788E+13,High
DDD,2013J,250456,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,150,N,Withdrawn,0,0,?,-40,0,0,Zero
DDD,2013J,250644,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,7572,370,-137,107,7.80701E-29,7942,High
DDD,2013J,253579,M,North Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Withdrawn,5350437,400,-137,164,5.5165E-26,5350837,High
DDD,2013J,255622,F,South Region,HE Qualification,60-70%,0-35,0,180,N,Fail,0,96,-23,?,0,96,Zero
DDD,2013J,257167,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,9.69794E+13,1539,-54,?,9.99894E-19,9.69794E+13,High
DDD,2013J,257359,F,South Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn,0,0,-71,-52,0,0,Zero
DDD,2013J,258010,M,South Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,5.94368E+11,1096,-38,?,6.12816E-21,5.94368E+11,High
DDD,2013J,258042,F,South East Region,HE Qualification,60-70%,35-55,0,90,N,Pass,9.29498E+13,1895,-38,?,9.58347E-19,9.29498E+13,High
DDD,2013J,259060,F,North Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass,7.67181E+13,417,-87,?,7.90992E-19,7.67181E+13,High
DDD,2013J,259641,M,North Region,A Level or Equivalent,?,35-55,0,60,N,Pass,9.48998E+13,1617,-87,?,9.78452E-19,9.48998E+13,High
DDD,2013J,259951,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,4.25755E+11,283,-190,?,4.38969E-21,4.25755E+11,High
DDD,2013J,261495,F,South West Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Withdrawn,49557747,2229,-53,201,5.10959E-25,49559976,High
DDD,2013J,263524,F,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Fail,687369,49,-32,?,7.08703E-27,687418,High
DDD,2013J,266286,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Pass,5.08186E+13,2301,-19,?,5.23958E-19,5.08186E+13,High
DDD,2013J,266558,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Pass,5.76088E+11,238,-110,?,5.93968E-21,5.76088E+11,High
DDD,2013J,267871,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,2,120,N,Pass,8.37491E+13,662,-114,?,8.63484E-19,8.37491E+13,High
DDD,2013J,268817,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn,7676,958,-59,87,7.91424E-29,8634,High
DDD,2013J,269065,M,South Region,A Level or Equivalent,40-50%,35-55,0,90,Y,Withdrawn,31,436,-88,55,3.19622E-31,467,Low
DDD,2013J,270393,F,East Anglian Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,8.68791E+13,940,-82,?,8.95756E-19,8.68791E+13,High
DDD,2013J,270493,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,806853,266,-116,?,8.31896E-27,807119,High
DDD,2013J,271206,M,North Region,HE Qualification,50-60%,0-35,0,60,N,Fail,7042,158,-54,?,7.26056E-29,7200,High
DDD,2013J,271526,M,South Region,HE Qualification,80-90%,35-55,2,60,N,Pass,5.86659E+13,645,-52,?,6.04868E-19,5.86659E+13,High
DDD,2013J,273106,M,East Midlands Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,6.97339E+11,0,-96,?,7.18983E-21,6.97339E+11,High
DDD,2013J,274712,M,London Region,HE Qualification,70-80%,35-55,2,60,N,Fail,83597468,86,-150,?,8.61921E-25,83597554,High
DDD,2013J,274964,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail,7876,830,-81,?,8.12045E-29,8706,High
DDD,2013J,275232,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,6.77583E+13,1451,-165,?,6.98613E-19,6.77583E+13,High
DDD,2013J,276857,F,Wales,HE Qualification,80-90%,35-55,0,60,N,Pass,6.37369E+11,1369,-53,?,6.57151E-21,6.37369E+11,High
DDD,2013J,277412,M,Wales,A Level or Equivalent,20-30%,35-55,0,120,N,Fail,5.96259E+13,229,-87,?,6.14766E-19,5.96259E+13,High
DDD,2013J,277596,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,7.07382E+13,1163,-143,?,7.29337E-19,7.07382E+13,High
DDD,2013J,277729,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,70601638,395,-45,?,7.27929E-25,70602033,High
DDD,2013J,279868,F,Yorkshire Region,HE Qualification,30-40%,0-35,0,120,N,Pass,7.07057E+11,355,-73,?,7.29002E-21,7.07057E+11,High
DDD,2013J,279883,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,150,N,Withdrawn,0,63,-75,-11,0,63,Zero
DDD,2013J,280541,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,64,35,-145,38,6.59864E-31,99,Medium
DDD,2013J,281656,M,North Region,Lower Than A Level,30-40%,0-35,1,210,Y,Withdrawn,0,0,-143,-87,0,0,Zero
DDD,2013J,282317,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,9.1899E+13,2475,-203,?,9.47513E-19,9.1899E+13,High
DDD,2013J,283401,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0,0,-75,0,0,0,Zero
DDD,2013J,283535,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,424752,300,-124,118,4.37935E-27,425052,High
DDD,2013J,284540,F,South East Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,0,121,-51,38,0,121,Zero
DDD,2013J,285085,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,41126,121,-59,205,4.24024E-28,41247,High
DDD,2013J,285557,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,7.97885E+13,701,-79,?,8.2265E-19,7.97885E+13,High
DDD,2013J,286449,F,East Midlands Region,Lower Than A Level,40-50%,0-35,5,120,N,Withdrawn,55,114,-96,59,5.67071E-31,169,Medium
DDD,2013J,286842,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,6.47988E+13,683,-157,?,6.68099E-19,6.47988E+13,High
DDD,2013J,287783,F,Wales,HE Qualification,50-60%,0-35,1,90,N,Distinction,8.18898E+13,981,-46,?,8.44314E-19,8.18898E+13,High
DDD,2013J,289009,M,Yorkshire Region,HE Qualification,Oct-20,35-55,0,150,N,Pass,7.64963E+13,272,-10,?,7.88706E-19,7.64963E+13,High
DDD,2013J,289529,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,0,25,-40,-7,0,25,Zero
DDD,2013J,290371,F,London Region,A Level or Equivalent,Oct-20,0-35,0,90,N,Withdrawn,36,254,-121,55,3.71173E-31,290,Low
DDD,2013J,292694,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,1,180,N,Fail,8.87984E+13,776,-162,?,9.15545E-19,8.87984E+13,High
DDD,2013J,293853,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,7.07183E+13,395,-29,?,7.29133E-19,7.07183E+13,High
DDD,2013J,294364,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,9.08386E+11,1779,-69,?,9.3658E-21,9.08386E+11,High
DDD,2013J,296813,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,0,-157,-30,0,0,Zero
DDD,2013J,296849,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,0,10,-163,103,0,10,Zero
DDD,2013J,297382,M,London Region,HE Qualification,60-70%,0-35,0,120,N,Withdrawn,0,32,-36,-5,0,32,Zero
DDD,2013J,298402,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,8.59183E+13,3123,-199,?,8.85849E-19,8.59183E+13,High
DDD,2013J,298911,F,Scotland,Lower Than A Level,30-40%,0-35,0,70,N,Withdrawn,0,82,-44,114,0,82,Zero
DDD,2013J,299473,M,East Midlands Region,Lower Than A Level,40-50%,0-35,2,60,Y,Fail,4.05355E+13,1129,-205,?,4.17936E-19,4.05355E+13,High
DDD,2013J,303582,F,North Western Region,A Level or Equivalent,Oct-20,0-35,0,105,N,Pass,8.38374E+11,429,-26,?,8.64395E-21,8.38374E+11,High
DDD,2013J,305535,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,180,N,Pass,7.36684E+13,143,101,?,7.59548E-19,7.36684E+13,High
DDD,2013J,305702,F,London Region,A Level or Equivalent,Oct-20,0-35,1,120,N,Withdrawn,475158,173,-45,123,4.89906E-27,475331,High
DDD,2013J,307932,M,Scotland,HE Qualification,90-100%,0-35,1,120,N,Fail,19,29,-79,?,1.95897E-31,48,Low
DDD,2013J,308231,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,5355,370,-45,?,5.5212E-29,5725,High
DDD,2013J,308707,F,South West Region,Lower Than A Level,60-70%,0-35,1,120,N,Withdrawn,735746,500,-80,142,7.58582E-27,736246,High
DDD,2013J,308982,M,North Western Region,HE Qualification,60-70%,0-35,1,60,N,Withdrawn,0,0,-12,-11,0,0,Zero
DDD,2013J,309258,M,South West Region,HE Qualification,60-70%,35-55,1,120,N,Withdrawn,0,173,-150,23,0,173,Zero
DDD,2013J,311117,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,Y,Withdrawn,0,421,-30,171,0,421,Zero
DDD,2013J,311474,M,South West Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,4431,99,-131,88,4.56853E-29,4530,High
DDD,2013J,311877,F,South West Region,Lower Than A Level,Oct-20,0-35,0,90,N,Withdrawn,44514731,718,-59,207,4.58964E-25,44515449,High
DDD,2013J,314123,F,North Region,A Level or Equivalent,Oct-20,0-35,1,60,N,Withdrawn,0,0,-158,-25,0,0,Zero
DDD,2013J,314219,M,South East Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn,0,0,-94,-7,0,0,Zero
DDD,2013J,314956,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,8.39793E+13,654,-113,?,8.65858E-19,8.39793E+13,High
DDD,2013J,315082,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,0,37,-73,0,0,37,Zero
DDD,2013J,315388,M,South East Region,A Level or Equivalent,50-60%,0-35,1,60,Y,Withdrawn,62,165,-123,52,6.39243E-31,227,Medium
DDD,2013J,315517,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,180,Y,Withdrawn,0,419,-19,5,0,419,Zero
DDD,2013J,315625,M,South East Region,A Level or Equivalent,50-60%,0-35,1,60,N,Pass,7.48194E+13,717,-36,?,7.71416E-19,7.48194E+13,High
DDD,2013J,315730,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,9.09296E+13,1753,-82,?,9.37518E-19,9.09296E+13,High
DDD,2013J,315909,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,6.87482E+11,421,-173,?,7.0882E-21,6.87482E+11,High
DDD,2013J,317096,F,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,7.45971E+13,810,-114,?,7.69124E-19,7.45971E+13,High
DDD,2013J,318574,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,0,95,-113,0,0,95,Zero
DDD,2013J,318794,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass,8.17273E+13,954,-74,?,8.42639E-19,8.17273E+13,High
DDD,2013J,318977,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,58,281,-201,?,5.98002E-31,339,Medium
DDD,2013J,319479,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,0,99,-32,-1,0,99,Zero
DDD,2013J,320963,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,5.96461E+13,866,-145,?,6.14974E-19,5.96461E+13,High
DDD,2013J,325497,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,4.36579E+13,1411,-152,?,4.5013E-19,4.36579E+13,High
DDD,2013J,328173,F,Scotland,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,72665238,750,-67,164,7.49206E-25,72665988,High
DDD,2013J,331315,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,Pass,8.86879E+13,1271,-23,?,9.14405E-19,8.86879E+13,High
DDD,2013J,331404,F,North Region,HE Qualification,?,55<=,0,60,N,Pass,9.39598E+13,1994,-54,?,9.68761E-19,9.39598E+13,High
DDD,2013J,332309,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,8.79286E+11,1398,-25,?,9.06577E-21,8.79286E+11,High
DDD,2013J,332436,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,9.08996E+13,2098,-74,?,9.37209E-19,9.08996E+13,High
DDD,2013J,332726,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,7.5616E+13,951,-170,?,7.7963E-19,7.5616E+13,High
DDD,2013J,333155,M,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail,0,3,-135,?,0,3,Zero
DDD,2013J,334255,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass,5.85958E+13,1033,-78,?,6.04145E-19,5.85958E+13,High
DDD,2013J,334257,M,North Region,Lower Than A Level,?,0-35,0,60,N,Pass,7.56878E+13,1636,-150,?,7.80369E-19,7.56878E+13,High
DDD,2013J,335018,F,London Region,Lower Than A Level,50-60%,0-35,1,100,N,Withdrawn,6154643133,175,-2,233,6.34567E-23,6154643308,High
DDD,2013J,335405,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,8.78993E+13,2032,-69,?,9.06274E-19,8.78993E+13,High
DDD,2013J,335910,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0,0,-184,-43,0,0,Zero
DDD,2013J,336037,M,North Region,Post Graduate Qualification,?,0-35,1,60,N,Pass,9.0851E+14,970,-36,?,9.36708E-18,9.0851E+14,High
DDD,2013J,337314,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn,0,0,-51,-2,0,0,Zero
DDD,2013J,338034,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,8.87489E+12,1082,-86,?,9.15034E-20,8.87489E+12,High
DDD,2013J,339739,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,9.39392E+11,853,-52,?,9.68548E-21,9.39392E+11,High
DDD,2013J,339924,M,North Western Region,No Formal quals,Oct-20,0-35,3,60,N,Fail,501155,265,-53,?,5.1671E-27,501420,High
DDD,2013J,341854,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Fail,90849691,554,-35,?,9.36694E-25,90850245,High
DDD,2013J,341855,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,3.13845E+11,698,-32,207,3.23586E-21,3.13845E+11,High
DDD,2013J,342100,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,8.78096E+11,2004,-54,?,9.0535E-21,8.78096E+11,High
DDD,2013J,342176,M,West Midlands Region,Lower Than A Level,60-70%,35-55,2,60,N,Withdrawn,0,0,-187,-5,0,0,Zero
DDD,2013J,342387,F,London Region,A Level or Equivalent,20-30%,0-35,1,180,N,Fail,6.78585E+13,1440,-44,?,6.99647E-19,6.78585E+13,High
DDD,2013J,342483,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,776789,771,-85,233,8.00898E-27,777560,High
DDD,2013J,342697,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,46,185,-38,68,4.74277E-31,231,Medium
DDD,2013J,342949,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,70,N,Fail,6.87285E+13,422,-29,?,7.08616E-19,6.87285E+13,High
DDD,2013J,343238,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,6.66768E+13,1582,-45,?,6.87463E-19,6.66768E+13,High
DDD,2013J,343781,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Distinction,9.89281E+13,1674,-53,?,1.01999E-18,9.89281E+13,High
DDD,2013J,343911,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,7.36766E+13,2086,-87,?,7.59633E-19,7.36766E+13,High
DDD,2013J,344474,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,796450,556,-45,?,8.2117E-27,797006,High
DDD,2013J,346333,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,6.69191E+13,1591,-54,?,6.89961E-19,6.69191E+13,High
DDD,2013J,348050,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,9.08591E+13,526,-164,?,9.36791E-19,9.08591E+13,High
DDD,2013J,348547,M,North Western Region,No Formal quals,Oct-20,0-35,0,120,N,Withdrawn,8973,369,-199,83,9.2515E-29,9342,High
DDD,2013J,349182,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail,0,130,-68,?,0,130,Zero
DDD,2013J,349710,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,71,86,-19,101,7.32037E-31,157,High
DDD,2013J,350164,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,0,190,-65,51,0,190,Zero
DDD,2013J,350644,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail,918036,274,-39,?,9.46529E-27,918310,High
DDD,2013J,350929,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Distinction,9.29698E+13,566,-141,?,9.58553E-19,9.29698E+13,High
DDD,2013J,350949,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,697580,712,-74,123,7.19231E-27,698292,High
DDD,2013J,352051,F,North Western Region,Lower Than A Level,20-30%,35-55,1,60,N,Pass,8.57387E+13,72,-96,?,8.83999E-19,8.57387E+13,High
DDD,2013J,352641,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,0,180,-190,23,0,180,Zero
DDD,2013J,352771,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,8.48594E+13,943,-73,?,8.74932E-19,8.48594E+13,High
DDD,2013J,355510,F,North Western Region,A Level or Equivalent,90-100%,35-55,1,150,N,Pass,8.67898E+13,2718,-177,?,8.94835E-19,8.67898E+13,High
DDD,2013J,356274,M,Scotland,A Level or Equivalent,Oct-20,0-35,0,90,N,Fail,0,91,-71,?,0,91,Zero
DDD,2013J,358504,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,6.883E+13,2290,-127,?,7.09663E-19,6.883E+13,High
DDD,2013J,359855,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,9076817364,626,-38,205,9.35854E-23,9076817990,High
DDD,2013J,359943,M,South Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,6.17193E+13,514,-82,?,6.36349E-19,6.17193E+13,High
DDD,2013J,361243,F,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,5.17982E+13,439,-43,?,5.34059E-19,5.17982E+13,High
DDD,2013J,361282,M,Wales,Lower Than A Level,Oct-20,0-35,1,60,N,Fail,607777,29,-36,?,6.26641E-27,607806,High
DDD,2013J,361889,F,Wales,Lower Than A Level,50-60%,35-55,0,120,Y,Withdrawn,8165,521,-81,87,8.41842E-29,8686,High
DDD,2013J,362647,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,65,302,-115,?,6.70174E-31,367,Medium
DDD,2013J,363990,F,London Region,A Level or Equivalent,20-30%,0-35,2,60,Y,Fail,29,90,-39,?,2.99001E-31,119,Low
DDD,2013J,364239,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,9.08493E+13,2152,-169,?,9.3669E-19,9.08493E+13,High
DDD,2013J,364547,M,South Region,A Level or Equivalent,50-60%,0-35,0,210,N,Pass,6.98797E+13,1466,-44,?,7.20485E-19,6.98797E+13,High
DDD,2013J,364770,M,North Western Region,Lower Than A Level,Oct-20,0-35,1,60,N,Pass,9685814073,908,-49,?,9.98644E-23,9685814981,High
DDD,2013J,365239,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,0,401,-184,60,0,401,Zero
DDD,2013J,365893,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,6045,194,-110,88,6.23262E-29,6239,High
DDD,2013J,365939,F,Wales,Lower Than A Level,0-10%,0-35,0,90,N,Fail,0,192,-117,?,0,192,Zero
DDD,2013J,366267,F,North Region,Lower Than A Level,20-30%,0-35,1,60,N,Withdrawn,5855,33,6,167,6.03672E-29,5888,High
DDD,2013J,366449,M,East Anglian Region,A Level or Equivalent,Oct-20,0-35,1,120,Y,Pass,8.78098E+13,546,-39,?,9.05352E-19,8.78098E+13,High
